idCaso;IdMotivo;Motivo
863;2;No recibió respuesta a su solicitud
864;2;No recibió respuesta a su solicitud
865;3;La información entregada no corresponde a la solicitada
866;4;Otras
867;2;No recibió respuesta a su solicitud
868;1;Respuesta negativa a la solicitud de información
868;12;Otras
869;2;No recibió respuesta a su solicitud
870;2;No recibió respuesta a su solicitud
871;2;No recibió respuesta a su solicitud
871;12;Otras
872;2;No recibió respuesta a su solicitud
873;2;No recibió respuesta a su solicitud
874;1;Respuesta negativa a la solicitud de información
874;10;La información solicitada está en posesión de otro órgano o servicio
875;12;Otras
875;2;No recibió respuesta a su solicitud
876;2;No recibió respuesta a su solicitud
876;12;Otras
877;11;Oposición de un tercero
877;1;Respuesta negativa a la solicitud de información
878;2;No recibió respuesta a su solicitud
878;12;Otras
879;1;Respuesta negativa a la solicitud de información
879;3;La información entregada no corresponde a la solicitada
880;1;Respuesta negativa a la solicitud de información
880;11;Oposición de un tercero
881;30;Otros
881;15;La información es incompleta
882;3;La información entregada no corresponde a la solicitada
883;1;Respuesta negativa a la solicitud de información
883;11;Oposición de un tercero
884;3;La información entregada no corresponde a la solicitada
885;1;Respuesta negativa a la solicitud de información
885;10;La información solicitada está en posesión de otro órgano o servicio
886;12;Otras
886;1;Respuesta negativa a la solicitud de información
887;2;No recibió respuesta a su solicitud
888;3;La información entregada no corresponde a la solicitada
889;3;La información entregada no corresponde a la solicitada
889;10;La información solicitada está en posesión de otro órgano o servicio
889;8;No se encuentra la información
890;12;Otras
890;2;No recibió respuesta a su solicitud
891;3;La información entregada no corresponde a la solicitada
892;16;La información está desactualizada
892;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
892;28;Presupuesto asignado y su ejecución
893;2;No recibió respuesta a su solicitud
893;12;Otras
894;12;Otras
894;2;No recibió respuesta a su solicitud
895;3;La información entregada no corresponde a la solicitada
896;2;No recibió respuesta a su solicitud
897;4;Otras
897;12;Otras
898;2;No recibió respuesta a su solicitud
899;3;La información entregada no corresponde a la solicitada
899;12;Otras
900;12;Otras
900;2;No recibió respuesta a su solicitud
901;1;Respuesta negativa a la solicitud de información
901;8;No se encuentra la información
902;4;Otras
903;3;La información entregada no corresponde a la solicitada
903;12;Otras
904;12;Otras
904;2;No recibió respuesta a su solicitud
905;2;No recibió respuesta a su solicitud
905;12;Otras
906;11;Oposición de un tercero
906;1;Respuesta negativa a la solicitud de información
906;8;No se encuentra la información
907;3;La información entregada no corresponde a la solicitada
908;3;La información entregada no corresponde a la solicitada
908;12;Otras
909;3;La información entregada no corresponde a la solicitada
910;1;Respuesta negativa a la solicitud de información
910;11;Oposición de un tercero
911;12;Otras
911;2;No recibió respuesta a su solicitud
912;2;No recibió respuesta a su solicitud
913;2;No recibió respuesta a su solicitud
914;4;Otras
914;12;Otras
915;2;No recibió respuesta a su solicitud
916;2;No recibió respuesta a su solicitud
917;3;La información entregada no corresponde a la solicitada
917;4;Otras
917;12;Otras
918;12;Otras
918;2;No recibió respuesta a su solicitud
919;2;No recibió respuesta a su solicitud
919;12;Otras
920;12;Otras
920;1;Respuesta negativa a la solicitud de información
921;2;No recibió respuesta a su solicitud
921;12;Otras
922;12;Otras
922;2;No recibió respuesta a su solicitud
923;2;No recibió respuesta a su solicitud
923;12;Otras
924;12;Otras
924;2;No recibió respuesta a su solicitud
925;1;Respuesta negativa a la solicitud de información
925;12;Otras
926;3;La información entregada no corresponde a la solicitada
927;1;Respuesta negativa a la solicitud de información
927;12;Otras
928;3;La información entregada no corresponde a la solicitada
929;1;Respuesta negativa a la solicitud de información
929;11;Oposición de un tercero
930;1;Respuesta negativa a la solicitud de información
931;3;La información entregada no corresponde a la solicitada
932;3;La información entregada no corresponde a la solicitada
933;1;Respuesta negativa a la solicitud de información
933;11;Oposición de un tercero
934;25;Mecanismos de participación ciudadana
934;17;Otros
935;2;No recibió respuesta a su solicitud
936;3;La información entregada no corresponde a la solicitada
936;12;Otras
937;3;La información entregada no corresponde a la solicitada
937;1;Respuesta negativa a la solicitud de información
938;1;Respuesta negativa a la solicitud de información
938;12;Otras
939;3;La información entregada no corresponde a la solicitada
940;15;La información es incompleta
940;23;Actos y resoluciones con efectos sobre terceros
941;2;No recibió respuesta a su solicitud
941;12;Otras
942;12;Otras
942;2;No recibió respuesta a su solicitud
943;2;No recibió respuesta a su solicitud
943;12;Otras
944;12;Otras
944;2;No recibió respuesta a su solicitud
945;2;No recibió respuesta a su solicitud
946;3;La información entregada no corresponde a la solicitada
947;2;No recibió respuesta a su solicitud
947;12;Otras
948;2;No recibió respuesta a su solicitud
949;1;Respuesta negativa a la solicitud de información
949;12;Otras
950;23;Actos y resoluciones con efectos sobre terceros
950;30;Otros
950;14;El acceso a la información no es expedito
951;12;Otras
951;1;Respuesta negativa a la solicitud de información
952;1;Respuesta negativa a la solicitud de información
952;12;Otras
953;12;Otras
953;1;Respuesta negativa a la solicitud de información
953;8;No se encuentra la información
954;2;No recibió respuesta a su solicitud
954;12;Otras
955;12;Otras
955;2;No recibió respuesta a su solicitud
956;3;La información entregada no corresponde a la solicitada
957;1;Respuesta negativa a la solicitud de información
958;1;Respuesta negativa a la solicitud de información
959;2;No recibió respuesta a su solicitud
960;3;La información entregada no corresponde a la solicitada
960;8;No se encuentra la información
961;1;Respuesta negativa a la solicitud de información
961;12;Otras
962;11;Oposición de un tercero
962;1;Respuesta negativa a la solicitud de información
963;1;Respuesta negativa a la solicitud de información
963;3;La información entregada no corresponde a la solicitada
963;12;Otras
964;12;Otras
964;2;No recibió respuesta a su solicitud
965;4;Otras
966;1;Respuesta negativa a la solicitud de información
966;6;Debido funcionamiento del órgano/servicio
967;2;No recibió respuesta a su solicitud
967;12;Otras
968;21;Personal y sus remuneraciones
968;16;La información está desactualizada
968;15;La información es incompleta
968;30;Otros
968;22;Marco normativo aplicable
968;28;Presupuesto asignado y su ejecución
969;21;Personal y sus remuneraciones
969;13;La información no está disponible en forma permanente
970;12;Otras
970;2;No recibió respuesta a su solicitud
971;2;No recibió respuesta a su solicitud
971;12;Otras
972;12;Otras
972;2;No recibió respuesta a su solicitud
973;1;Respuesta negativa a la solicitud de información
973;12;Otras
974;12;Otras
974;2;No recibió respuesta a su solicitud
975;2;No recibió respuesta a su solicitud
975;12;Otras
976;12;Otras
976;2;No recibió respuesta a su solicitud
977;2;No recibió respuesta a su solicitud
977;12;Otras
978;12;Otras
978;1;Respuesta negativa a la solicitud de información
979;3;La información entregada no corresponde a la solicitada
980;2;No recibió respuesta a su solicitud
980;12;Otras
981;4;Otras
982;2;No recibió respuesta a su solicitud
983;2;No recibió respuesta a su solicitud
983;12;Otras
984;12;Otras
984;2;No recibió respuesta a su solicitud
985;2;No recibió respuesta a su solicitud
985;12;Otras
986;3;La información entregada no corresponde a la solicitada
987;4;Otras
987;12;Otras
988;12;Otras
988;1;Respuesta negativa a la solicitud de información
989;2;No recibió respuesta a su solicitud
989;12;Otras
990;1;Respuesta negativa a la solicitud de información
990;6;Debido funcionamiento del órgano/servicio
991;2;No recibió respuesta a su solicitud
991;12;Otras
992;12;Otras
992;2;No recibió respuesta a su solicitud
993;2;No recibió respuesta a su solicitud
993;8;No se encuentra la información
994;3;La información entregada no corresponde a la solicitada
994;12;Otras
995;3;La información entregada no corresponde a la solicitada
996;2;No recibió respuesta a su solicitud
997;2;No recibió respuesta a su solicitud
997;12;Otras
998;12;Otras
998;2;No recibió respuesta a su solicitud
999;1;Respuesta negativa a la solicitud de información
1000;2;No recibió respuesta a su solicitud
1001;2;No recibió respuesta a su solicitud
1001;12;Otras
1002;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
1002;16;La información está desactualizada
1003;12;Otras
1003;2;No recibió respuesta a su solicitud
1004;1;Respuesta negativa a la solicitud de información
1004;11;Oposición de un tercero
1005;12;Otras
1005;2;No recibió respuesta a su solicitud
1006;2;No recibió respuesta a su solicitud
1006;12;Otras
1007;12;Otras
1007;2;No recibió respuesta a su solicitud
1008;2;No recibió respuesta a su solicitud
1008;12;Otras
1009;12;Otras
1009;2;No recibió respuesta a su solicitud
1010;2;No recibió respuesta a su solicitud
1010;12;Otras
1011;12;Otras
1011;2;No recibió respuesta a su solicitud
1012;2;No recibió respuesta a su solicitud
1012;12;Otras
1013;12;Otras
1013;2;No recibió respuesta a su solicitud
1014;3;La información entregada no corresponde a la solicitada
1014;4;Otras
1014;12;Otras
1015;2;No recibió respuesta a su solicitud
1016;4;Otras
1016;10;La información solicitada está en posesión de otro órgano o servicio
1016;8;No se encuentra la información
1017;13;La información no está disponible en forma permanente
1017;19;Facultades, funciones y atribuciones de unidades internas
1017;16;La información está desactualizada
1017;14;El acceso a la información no es expedito
1017;15;La información es incompleta
1017;22;Marco normativo aplicable
1018;12;Otras
1018;2;No recibió respuesta a su solicitud
1019;1;Respuesta negativa a la solicitud de información
1019;6;Debido funcionamiento del órgano/servicio
1020;2;No recibió respuesta a su solicitud
1020;12;Otras
1021;12;Otras
1021;2;No recibió respuesta a su solicitud
1022;4;Otras
1023;1;Respuesta negativa a la solicitud de información
1023;7;Interés nacional
1024;2;No recibió respuesta a su solicitud
1024;12;Otras
1025;1;Respuesta negativa a la solicitud de información
1025;8;No se encuentra la información
1026;1;Respuesta negativa a la solicitud de información
1026;12;Otras
1027;10;La información solicitada está en posesión de otro órgano o servicio
1027;1;Respuesta negativa a la solicitud de información
1028;1;Respuesta negativa a la solicitud de información
